"","A1","A2","A3","A4","A5","A6","B1","B2","B3","B4","B5","B6","C1","C2","C3","C4","C5","C6","D1","D2","D3","D4","D5","D6"
"tRF-19-7UXP182E",0,29.4559893225689,0.829064417904899,15.2381566420282,58.4909428847694,40.6163600244633,11.8651239095756,4.15023579079711,0,8.81532117524215,7.84634327822581,3.57420201082903,0,2.24807364279004,7.53796670920022,32.0165642889038,0,32.9970708096858,9.53820809452015,105.817360257246,2.65797490443618,11.8204582984753,18.4976980245679,0
"tRF-19-7UYK7I29",92.548532240915,50.15479263032,52.2310583280087,64.7621657286199,37.0717243635862,72.4030765653476,46.6129867876184,15.5633842154892,2.21071811965174,26.4459635257265,0,10.7226060324871,55.4525653954352,54.7031253078909,5.38426193514301,86.044516526429,23.8796049577217,81.43957901965,0,10.323644903146,0,30.7331915760358,29.378696862549,14.3028886859683
"tRF-19-7X9PN5HJ",31.1299608446714,34.2326362397422,9.94877301485879,36.190622024817,78.2625292120154,39.7333956761054,346.631119929744,99.6056589791306,9.94823153843283,164.185356888885,214.466716271505,58.0807826759717,36.7283225346389,50.2069780223108,71.0722575438878,97.3837163787491,31.5210785441926,103.905669783691,6.35880539634677,44.7357945802993,39.8696235665427,15.3665957880179,16.3214982569717,48.4709005468926
"tRF-19-7Z2R1HIJ",0,18.3104798491644,18.2394171939078,0,12.3572414545287,1.76592869671579,14.4076504616275,18.676061058587,26.5286174358209,16.528727203579,3.92317163911291,2.68065150812177,7.20163186953703,0,9.69167148325742,0,17.1933155695596,8.42478403651551,0,0,5.31594980887237,0,18.4976980245679,26.2219625909419
"tRF-19-81PV6RIZ",0,25.4754502249245,10.7778374327637,7.6190783210141,5.76671267878008,1.76592869671579,17.7976858643634,12.4507073723913,16.580385897388,27.5478786726317,17.0004104361559,16.0839090487306,14.4032637390741,17.9845891423203,4.30740954811441,17.3423056564896,40.1177363289724,4.91445735463405,6.35880539634677,8.60303741928833,2.65797490443618,24.8229624267982,17.4095981407698,7.94604926998239
"tRF-19-83ML5FJH",4.20675146549614,0,10.7778374327637,0,7.41434487271725,4.41482174178949,16.9501770136794,0,16.580385897388,7.71340602833688,19.6158581955645,19.6581110595597,17.2839164868889,3.74678940465006,12.9222286443432,14.0072468763954,6.68628938816207,11.2330453820207,11.6578098933024,17.2060748385767,19.9348117832714,0,3.26429965139434,4.76762956198943
"tRF-19-845JJ82E",7.57215263789305,15.1260485710489,26.5300613729568,0,21.4192185211832,22.0741087089474,14.4076504616275,0,0,5.50957573452635,0,0,15.8435901129815,8.99229457116015,0,4.66908229213181,16.2381313712507,27.3805481186754,3.17940269817338,4.30151870964417,0,13.0025041283229,0,3.17841970799295
"tRF-19-88I26WIZ",0,0,6.6325153432392,0,4.9428965818115,10.5955721802948,8.47508850683972,15.5633842154892,0,7.71340602833688,19.6158581955645,0,0,8.24293669023013,12.9222286443432,1.33402351203766,11.4622103797064,21.7640254276651,26.4950224847782,0,6.64493726109046,0,0,3.97302463499119
"tRF-19-8HM2OSIZ",12.6202543964884,20.6988033077511,0,0,0,0,31.357827475307,13.4882663200906,0,1.10191514690527,3.92317163911291,12.5097070379016,0,10.4910103330202,6.46111432217162,7.33712931620712,0,13.3392413911496,0,0,6.64493726109046,3.5461374895426,33.7310963977415,12.7136788319718
"tRF-19-8K587SF5",29.447260258473,91.5523992458222,27.3591257908617,15.2381566420282,10.7096092605916,112.136472241453,24.5777566698352,4.15023579079711,3.31607717947761,0,19.6158581955645,0,6.48146868258333,62.196704117191,0,33.3505878009415,16.2381313712507,11.2330453820207,23.3156197866048,17.2060748385767,0,8.27432080893272,33.7310963977415,88.2011468968045
