"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miR_name","expression","significant"
"hsa-miR-147b-5p",17.3328746684992,0.596673523207992,0.793833997438541,0.751635134213544,0.45227050856402,0.995144635579342,"hsa-miR-147b-5p","NS","grey80"
"hsa-miR-147b-3p",13.7838313941154,-0.795241083929789,1.01906119297061,-0.780366369964131,0.4351752569398,0.995144635579342,"hsa-miR-147b-3p","NS","grey80"
"hsa-miR-148a-5p",347.507958454541,0.100532635525177,0.20405430490512,0.492675886313313,0.62224161856955,0.995144635579342,"hsa-miR-148a-5p","NS","grey80"
"hsa-miR-148a-3p",12153.1158875903,-0.00625124594294697,0.0879289244780917,-0.071094306908127,0.943322699136469,0.995144635579342,"hsa-miR-148a-3p","NS","grey80"
"hsa-miR-148b-5p",166.737537859767,-0.368560339434,0.272091719914467,-1.35454448797582,0.17556273013313,0.995144635579342,"hsa-miR-148b-5p","NS","grey80"
"hsa-miR-148b-3p",3977.54204689745,-0.00425880152725759,0.0962541914783183,-0.0442453618055365,0.964708823944202,0.995144635579342,"hsa-miR-148b-3p","NS","grey80"
"hsa-miR-149-5p",8626.88748521803,0.102536200373297,0.0778815264621426,1.31656639297047,0.187984009988345,0.995144635579342,"hsa-miR-149-5p","NS","grey80"
"hsa-miR-151a-5p",64292.5081578658,-0.0113102605913392,0.0478700750954683,-0.236269957145104,0.813223197771069,0.995144635579342,"hsa-miR-151a-5p","NS","grey80"
"hsa-miR-151a-3p",12598.1560229607,-0.0521647704851259,0.0866542350417969,-0.601987548098079,0.547182426017961,0.995144635579342,"hsa-miR-151a-3p","NS","grey80"
"hsa-miR-151b",1105.78307129653,-0.0643861889523628,0.0965038636804847,-0.667187680335157,0.504652259358268,0.995144635579342,"hsa-miR-151b","NS","grey80"
"hsa-miR-152-5p",66.2467171355321,0.664340593852625,0.352057814483912,1.88702129741529,0.0591574611619691,0.995144635579342,"hsa-miR-152-5p","NS","grey80"
"hsa-miR-152-3p",3719.80694931843,0.0119649372585403,0.0885896724415576,0.135060181720771,0.892564292035725,0.995144635579342,"hsa-miR-152-3p","NS","grey80"
"hsa-miR-153-5p",41.1696876876493,0.462421413666735,0.56865452284354,0.813185150369349,0.416111911988322,0.995144635579342,"hsa-miR-153-5p","NS","grey80"
"hsa-miR-1538",10.6422893553771,-0.718459196262872,0.999867726724545,-0.718554241786025,0.472415615688604,0.995144635579342,"hsa-miR-1538","NS","grey80"
"hsa-miR-154-3p",801.498744645551,0.0692827181478288,0.128426634338762,0.539473128020124,0.58956043399421,0.995144635579342,"hsa-miR-154-3p","NS","grey80"
"hsa-miR-15a-5p",4375.44843646932,-0.0584293796939535,0.0819935023618376,-0.712609877745,0.476087197709285,0.995144635579342,"hsa-miR-15a-5p","NS","grey80"
"hsa-miR-15b-5p",28435.4586496883,-0.026106149512577,0.0406136193548325,-0.642792982435108,0.520358437256006,0.995144635579342,"hsa-miR-15b-5p","NS","grey80"
"hsa-miR-15b-3p",462.767332928834,0.0751090289626924,0.151562148105778,0.495565877769641,0.620200732202552,0.995144635579342,"hsa-miR-15b-3p","NS","grey80"
"hsa-miR-16-1-3p",12.7403430508121,-0.206120342724432,0.995945301874113,-0.206959501025374,0.83604148720061,0.995144635579342,"hsa-miR-16-1-3p","NS","grey80"
"hsa-miR-16-2-3p",9966.24672186465,-0.0080961807074876,0.060675824538427,-0.133433385851397,0.893850643379966,0.995144635579342,"hsa-miR-16-2-3p","NS","grey80"
"hsa-miR-17-5p",12391.834203122,0.0256080241723505,0.0761283321998336,0.336379681944569,0.736584569181202,0.995144635579342,"hsa-miR-17-5p","NS","grey80"
"hsa-miR-17-3p",692.880044539986,-0.035366769755387,0.150234072778181,-0.235411109486499,0.813889664219647,0.995144635579342,"hsa-miR-17-3p","NS","grey80"
"hsa-miR-181a-3p",577.353070398455,-0.0995302472002325,0.162203282055001,-0.613614261926483,0.539470256853804,0.995144635579342,"hsa-miR-181a-3p","NS","grey80"
"hsa-miR-181a-2-3p",19146.4659864685,-0.00426447859658643,0.0773005256850314,-0.0551675238789768,0.956005001708296,0.995144635579342,"hsa-miR-181a-2-3p","NS","grey80"
"hsa-miR-181b-3p",85.4763575467512,0.234920572096508,0.357068713273967,0.657914186719185,0.510593274091157,0.995144635579342,"hsa-miR-181b-3p","NS","grey80"
"hsa-miR-181b-2-3p",411.706506863566,0.216682185670638,0.146635813300803,1.47768939110492,0.139490935271222,0.995144635579342,"hsa-miR-181b-2-3p","NS","grey80"
"hsa-miR-181c-5p",5552.62971450611,-0.313844922980478,0.236515016026209,-1.32695559146105,0.184523373229369,0.995144635579342,"hsa-miR-181c-5p","NS","grey80"
"hsa-miR-181c-3p",1154.00293599546,0.0318856429576211,0.10466351766445,0.30464906654338,0.760633445542291,0.995144635579342,"hsa-miR-181c-3p","NS","grey80"
"hsa-miR-181d-5p",3659.51433552231,-0.184631491142484,0.191268466571114,-0.965300211019556,0.334394466142804,0.995144635579342,"hsa-miR-181d-5p","NS","grey80"
"hsa-miR-181d-3p",17.7140326977705,0.136312588077082,0.759107707809875,0.179569495441381,0.857490554468776,0.995144635579342,"hsa-miR-181d-3p","NS","grey80"
"hsa-miR-182-5p",30481.0497769857,-0.0492457593129472,0.0867764238872541,-0.567501599016465,0.57037344052155,0.995144635579342,"hsa-miR-182-5p","NS","grey80"
"hsa-miR-182-3p",119.115422777971,0.218090297749877,0.296519213593388,0.735501403456912,0.462034185564925,0.995144635579342,"hsa-miR-182-3p","NS","grey80"
"hsa-miR-183-5p",29870.5344149229,-0.0724523666405517,0.0828307705311472,-0.874703521118485,0.381735243752092,0.995144635579342,"hsa-miR-183-5p","NS","grey80"
"hsa-miR-183-3p",334.410446968545,-0.301583280868248,0.182274222183678,-1.65455804586752,0.0980141797174553,0.995144635579342,"hsa-miR-183-3p","NS","grey80"
"hsa-miR-184",87.5004503423336,0.664067172228186,0.360157568776009,1.84382400871099,0.0652087925865466,0.995144635579342,"hsa-miR-184","NS","grey80"
"hsa-miR-1843",348.464018884516,0.112540661960842,0.166127872808603,0.67743395529118,0.498130660608419,0.995144635579342,"hsa-miR-1843","NS","grey80"
"hsa-miR-185-5p",3292.04757942294,0.0295226136831915,0.0844184498273916,0.349717552780888,0.726550679308627,0.995144635579342,"hsa-miR-185-5p","NS","grey80"
"hsa-miR-186-5p",50728.431592171,0.0437646253176057,0.0601997112355886,0.72699061871468,0.467231702667125,0.995144635579342,"hsa-miR-186-5p","NS","grey80"
"hsa-miR-187-3p",56.2846738346564,-0.138510723893809,0.368404075834933,-0.375975004022131,0.706935478890532,0.995144635579342,"hsa-miR-187-3p","NS","grey80"
"hsa-miR-188-5p",174.850954147939,-0.23996771826197,0.260432535728094,-0.921419889381677,0.356831248610987,0.995144635579342,"hsa-miR-188-5p","NS","grey80"
"hsa-miR-188-3p",19.8148640067143,-0.0490104321408503,0.668205883242312,-0.073346304439941,0.941530545285597,0.995144635579342,"hsa-miR-188-3p","NS","grey80"
"hsa-miR-18a-5p",9382.720250204,0.020308153828335,0.0713981079504053,0.284435462105544,0.776076685923809,0.995144635579342,"hsa-miR-18a-5p","NS","grey80"
"hsa-miR-18a-3p",1093.12885426522,-0.0804736407393065,0.110596447520779,-0.727633143227204,0.466838186433686,0.995144635579342,"hsa-miR-18a-3p","NS","grey80"
"hsa-miR-18b-5p",67.9885278927226,0.0493296984325228,0.395619018839091,0.124689906408636,0.900769048553657,0.995144635579342,"hsa-miR-18b-5p","NS","grey80"
"hsa-miR-18b-3p",7.03361613144465,1.86976417332424,1.56028497402048,1.19834786879111,0.230781618300914,0.995144635579342,"hsa-miR-18b-3p","|log2FC| > 1","darkgreen"
"hsa-miR-1908-5p",243.248347205591,0.040535976602376,0.223710485946472,0.18119837535052,0.856211869777548,0.995144635579342,"hsa-miR-1908-5p","NS","grey80"
"hsa-miR-1908-3p",13.8846936729101,0.805943634751419,1.17346874827864,0.686804515189396,0.49220592410344,0.995144635579342,"hsa-miR-1908-3p","NS","grey80"
"hsa-miR-190a-5p",653.947120117794,0.103776099328011,0.186300551577137,0.557035920986221,0.577502886947174,0.995144635579342,"hsa-miR-190a-5p","NS","grey80"
"hsa-miR-190b-5p",28.3720542261871,0.624410437278037,0.659060189751533,0.94742551133826,0.343421996501093,0.995144635579342,"hsa-miR-190b-5p","NS","grey80"
"hsa-miR-191-5p",133262.558859803,-0.0729071442642058,0.0705025379078155,-1.03410666378471,0.301086301333154,0.995144635579342,"hsa-miR-191-5p","NS","grey80"
"hsa-miR-1910-5p",52.2765306600822,0.0852200815962419,0.537013020103568,0.158692766107992,0.873910937764347,0.995144635579342,"hsa-miR-1910-5p","NS","grey80"
"hsa-miR-1910-3p",7.97140098089687,0.341042925722703,1.17285710365993,0.290779605340216,0.771219884274634,0.995144635579342,"hsa-miR-1910-3p","NS","grey80"
"hsa-miR-1911-5p",20.5098203237412,-0.448104675144013,0.648385834417321,-0.691108058439783,0.489497636500076,0.995144635579342,"hsa-miR-1911-5p","NS","grey80"
"hsa-miR-1912-5p",5.6752419773666,-0.631010011721296,1.75747015195786,-0.359044511235845,0.719561791125212,0.995144635579342,"hsa-miR-1912-5p","NS","grey80"
"hsa-miR-1913",11.6592398066211,0.272605456698704,0.873077990777788,0.31223494301563,0.754861977920337,0.995144635579342,"hsa-miR-1913","NS","grey80"
"hsa-miR-1914-5p",35.3765452471609,-0.263355548322763,0.513660699267579,-0.51270332477894,0.608158863628706,0.995144635579342,"hsa-miR-1914-5p","NS","grey80"
"hsa-miR-1914-3p",11.8886421457886,-0.300357636787019,0.972625995395292,-0.308811031382056,0.757465277197118,0.995144635579342,"hsa-miR-1914-3p","NS","grey80"
"hsa-miR-1915-3p",10.3954942254638,-0.119190456748462,0.893400611859426,-0.133412105573101,0.893867472127302,0.995144635579342,"hsa-miR-1915-3p","NS","grey80"
"hsa-miR-192-5p",1850.87399442865,0.0726134848550004,0.0952943029062084,0.761991878218248,0.446064851544713,0.995144635579342,"hsa-miR-192-5p","NS","grey80"
"hsa-miR-193a-5p",279.562116978375,-0.29222613773186,0.182292792120297,-1.60305920126023,0.108921584354616,0.995144635579342,"hsa-miR-193a-5p","NS","grey80"
"hsa-miR-193a-3p",5.84438872596947,1.95689032961127,1.42101584625412,1.37710662042915,0.168479286153237,0.995144635579342,"hsa-miR-193a-3p","|log2FC| > 1","darkgreen"
"hsa-miR-193b-5p",6.0766016587816,0.576979051169962,1.44390813698826,0.399595401112871,0.689454544264747,0.995144635579342,"hsa-miR-193b-5p","NS","grey80"
"hsa-miR-193b-3p",209.135996750618,0.229826878298494,0.19862394302996,1.15709553839552,0.247233329313565,0.995144635579342,"hsa-miR-193b-3p","NS","grey80"
"hsa-miR-194-3p",16.894488336644,1.27567978336207,1.03048383339179,1.23794254895123,0.215737363987688,0.995144635579342,"hsa-miR-194-3p","|log2FC| > 1","darkgreen"
"hsa-miR-195-5p",7459.23203652105,0.00761981797328339,0.0621775279289994,0.122549387649899,0.902463935026777,0.995144635579342,"hsa-miR-195-5p","NS","grey80"
"hsa-miR-195-3p",180.98199460698,0.399695821058097,0.220479761018947,1.81284585583232,0.0698555991161281,0.995144635579342,"hsa-miR-195-3p","NS","grey80"
"hsa-miR-197-3p",6511.18185979477,-0.03572468833619,0.0779390212990292,-0.458367166289205,0.64668867657397,0.995144635579342,"hsa-miR-197-3p","NS","grey80"
"hsa-miR-199b-3p",262186.570920845,0.0183966144717868,0.0643809490354497,0.285746245549397,0.775072481920363,0.995144635579342,"hsa-miR-199b-3p","NS","grey80"
"hsa-miR-19a-3p",2501.56378061369,0.0499889293590607,0.0928799539993937,0.538210100312787,0.590432007771965,0.995144635579342,"hsa-miR-19a-3p","NS","grey80"
"hsa-miR-19b-1-5p",10.5914169787758,-0.548087898649419,1.38804490584202,-0.394863232697026,0.692943825735603,0.995144635579342,"hsa-miR-19b-1-5p","NS","grey80"
"hsa-miR-200a-3p",26.0234461303236,0.493499349151413,0.679114463001348,0.726680664361633,0.467421600965846,0.995144635579342,"hsa-miR-200a-3p","NS","grey80"
"hsa-miR-200b-3p",60.7504503450829,0.489686774303759,0.379092398526608,1.29173461722522,0.196449064835809,0.995144635579342,"hsa-miR-200b-3p","NS","grey80"
"hsa-miR-200c-3p",155.617919186274,0.0268494174798277,0.266220463569785,0.10085407079456,0.919666303327477,0.995144635579342,"hsa-miR-200c-3p","NS","grey80"
"hsa-miR-203a-3p",106.110234819182,-0.36862705923525,0.334157560277794,-1.10315343135975,0.269960540622594,0.995144635579342,"hsa-miR-203a-3p","NS","grey80"
"hsa-miR-203b-3p",15.0220326436059,1.19835349224553,0.820315919497069,1.46084388192812,0.144058290107049,0.995144635579342,"hsa-miR-203b-3p","|log2FC| > 1","darkgreen"
"hsa-miR-204-5p",7.91356747585142,-0.969387422243432,0.940387696270782,-1.03083805337698,0.3026167700417,0.995144635579342,"hsa-miR-204-5p","NS","grey80"
"hsa-miR-20a-5p",12979.4168767551,-0.0113733080814792,0.0639338287910708,-0.177891865645119,0.858807899231636,0.995144635579342,"hsa-miR-20a-5p","NS","grey80"
"hsa-miR-20a-3p",862.057144057402,0.192287386726685,0.147775864660161,1.3012096878532,0.193186690095675,0.995144635579342,"hsa-miR-20a-3p","NS","grey80"
"hsa-miR-20b-5p",543.528387213211,0.0166336039069908,0.151302239283168,0.109936270512562,0.912459917160222,0.995144635579342,"hsa-miR-20b-5p","NS","grey80"
"hsa-miR-20b-3p",96.9005451033198,-0.00228803429218103,0.363894103532828,-0.00628763772198529,0.99498322399359,0.995144635579342,"hsa-miR-20b-3p","NS","grey80"
"hsa-miR-21-5p",978740.022770651,-0.0422974999785239,0.071746911210711,-0.589537574019066,0.555500714376851,0.995144635579342,"hsa-miR-21-5p","NS","grey80"
"hsa-miR-21-3p",744.672958727715,-0.0623464310071882,0.133716063708704,-0.466259844015508,0.641029518236234,0.995144635579342,"hsa-miR-21-3p","NS","grey80"
"hsa-miR-210-5p",21.9105008135834,0.459985855059982,0.723593865403519,0.635696178551026,0.524974467656304,0.995144635579342,"hsa-miR-210-5p","NS","grey80"
"hsa-miR-210-3p",119.258877685815,-0.034767713567322,0.287163027031171,-0.121073084953754,0.903633147419,0.995144635579342,"hsa-miR-210-3p","NS","grey80"
"hsa-miR-2110",139.91002722178,0.10096838618947,0.247732345870798,0.407570460105073,0.683589055093541,0.995144635579342,"hsa-miR-2110","NS","grey80"
"hsa-miR-212-5p",436.582194299007,0.032519885914813,0.172222433281562,0.188824912615461,0.850230045627296,0.995144635579342,"hsa-miR-212-5p","NS","grey80"
"hsa-miR-212-3p",43.4964915692707,0.00321620435327156,0.443166022223522,0.00725733515655085,0.994209535155643,0.995144635579342,"hsa-miR-212-3p","NS","grey80"
"hsa-miR-214-5p",4167.3395899619,0.0431437070067632,0.0809014643136683,0.533287096504063,0.593834858471814,0.995144635579342,"hsa-miR-214-5p","NS","grey80"
"hsa-miR-214-3p",41311.897721834,-0.0934075254869315,0.0634405846845467,-1.47236230484623,0.140923066682459,0.995144635579342,"hsa-miR-214-3p","NS","grey80"
"hsa-miR-215-5p",179.449664189868,-0.257884944526233,0.274604731195626,-0.939113260734456,0.347672596569938,0.995144635579342,"hsa-miR-215-5p","NS","grey80"
"hsa-miR-215-3p",9.41210046588896,0.574705036664376,1.05269102784276,0.545938952136882,0.585107901771358,0.995144635579342,"hsa-miR-215-3p","NS","grey80"
"hsa-miR-218-2-3p",19.8293521396046,-0.409187515355983,0.732161721008372,-0.558875865283463,0.576246441753513,0.995144635579342,"hsa-miR-218-2-3p","NS","grey80"
"hsa-miR-219a-1-3p",35.0984563718363,-0.0834506074551397,0.55501533615777,-0.150357300093448,0.880482727815868,0.995144635579342,"hsa-miR-219a-1-3p","NS","grey80"
"hsa-miR-219b-3p",10.6565572842223,-0.93776790641042,1.33671524970592,-0.701546501109141,0.482962025298564,0.995144635579342,"hsa-miR-219b-3p","NS","grey80"
"hsa-miR-22-5p",381.847957539139,-0.274661364514952,0.161877684407523,-1.69672160508239,0.0897493060460767,0.995144635579342,"hsa-miR-22-5p","NS","grey80"
"hsa-miR-22-3p",6065.94014958569,-0.0787992109569272,0.0953137442755862,-0.826735027102601,0.408387263510495,0.995144635579342,"hsa-miR-22-3p","NS","grey80"
"hsa-miR-221-5p",11.4234859481835,-0.431112753738033,1.06220730072548,-0.405864988353578,0.68484180448885,0.995144635579342,"hsa-miR-221-5p","NS","grey80"
"hsa-miR-221-3p",129.61563005357,-0.151290962477988,0.288155177419354,-0.525032948680332,0.599560286315771,0.995144635579342,"hsa-miR-221-3p","NS","grey80"
"hsa-miR-222-3p",161.407165918157,0.23373908513122,0.253727724017451,0.921220123013219,0.356935514253364,0.995144635579342,"hsa-miR-222-3p","NS","grey80"
"hsa-miR-2277-5p",170.250328138328,0.0278653662263706,0.294980100897945,0.0944652406774084,0.924739592859299,0.995144635579342,"hsa-miR-2277-5p","NS","grey80"
"hsa-miR-2277-3p",69.2561455093217,0.624062092541332,0.347292537431529,1.79693493317394,0.0723459500200086,0.995144635579342,"hsa-miR-2277-3p","NS","grey80"
"hsa-miR-2355-3p",969.006450278724,0.0561595905166744,0.117919351548386,0.47625423460398,0.633893265543846,0.995144635579342,"hsa-miR-2355-3p","NS","grey80"
"hsa-miR-23a-5p",143.263769569646,-0.575255073088829,0.345764593532619,-1.6637188533723,0.0961686268146168,0.995144635579342,"hsa-miR-23a-5p","NS","grey80"
"hsa-miR-23a-3p",166086.634747188,-0.0605898512853872,0.0490166074654304,-1.23610862559427,0.216418189078667,0.995144635579342,"hsa-miR-23a-3p","NS","grey80"
"hsa-miR-23b-5p",856.483072544367,0.0402973418903345,0.152640933935989,0.264000886598567,0.791779235574954,0.995144635579342,"hsa-miR-23b-5p","NS","grey80"
"hsa-miR-23b-3p",130611.159806521,-0.0343803160409877,0.0399980518278303,-0.859549764797948,0.39003727662493,0.995144635579342,"hsa-miR-23b-3p","NS","grey80"
"hsa-miR-24-1-5p",1026.20999406035,0.0851160891539176,0.124777704255212,0.682141811006773,0.495149284695028,0.995144635579342,"hsa-miR-24-1-5p","NS","grey80"
"hsa-miR-24-2-5p",2494.67856002827,-0.0780143956711639,0.0849867268054439,-0.917959763878877,0.358639931225049,0.995144635579342,"hsa-miR-24-2-5p","NS","grey80"
"hsa-miR-25-5p",2151.99318867903,-0.0640292082318119,0.09194695825886,-0.696371140974009,0.486196431277429,0.995144635579342,"hsa-miR-25-5p","NS","grey80"
"hsa-miR-25-3p",97939.5045882779,-0.0653984819866227,0.063501998936471,-1.02986493467787,0.303073413367211,0.995144635579342,"hsa-miR-25-3p","NS","grey80"
"hsa-miR-2681-5p",24.9692220554657,0.271626856860492,0.640138690783945,0.424325010768907,0.671328801461598,0.995144635579342,"hsa-miR-2681-5p","NS","grey80"
"hsa-miR-2681-3p",666.80730369453,0.010494945555173,0.132389148659408,0.0792734575412437,0.936815117659727,0.995144635579342,"hsa-miR-2681-3p","NS","grey80"
"hsa-miR-2682-5p",927.631989896046,-0.168843662690826,0.132808800662348,-1.27132887164679,0.203611675212514,0.995144635579342,"hsa-miR-2682-5p","NS","grey80"
"hsa-miR-2682-3p",110.0387340878,-0.201710111801377,0.250777313075434,-0.804339552600207,0.421200900840836,0.995144635579342,"hsa-miR-2682-3p","NS","grey80"
"hsa-miR-26a-1-3p",41.8085496146751,0.294823320530256,0.369084729243106,0.798795770106393,0.424408843643027,0.995144635579342,"hsa-miR-26a-1-3p","NS","grey80"
"hsa-miR-26a-2-3p",392.786152345774,-0.0415079055991823,0.158748635887231,-0.261469368648106,0.79373056837901,0.995144635579342,"hsa-miR-26a-2-3p","NS","grey80"
"hsa-miR-27a-5p",1687.69715969563,-0.240607907951735,0.15354630840852,-1.56700548808755,0.117113408821779,0.995144635579342,"hsa-miR-27a-5p","NS","grey80"
"hsa-miR-27a-3p",33378.5563011748,-0.0269247265913335,0.0804868088185289,-0.334523470200438,0.737984583345795,0.995144635579342,"hsa-miR-27a-3p","NS","grey80"
"hsa-miR-27b-5p",1842.95689083159,-0.0669503144852221,0.0942591286874506,-0.710279369409614,0.477530910645197,0.995144635579342,"hsa-miR-27b-5p","NS","grey80"
"hsa-miR-27b-3p",333329.491631671,-0.00406947837984067,0.060836645400131,-0.0668918930863981,0.94666776696429,0.995144635579342,"hsa-miR-27b-3p","NS","grey80"
"hsa-miR-28-5p",171.649173803678,-0.185749304400263,0.30856866386182,-0.601970731815602,0.547193619893669,0.995144635579342,"hsa-miR-28-5p","NS","grey80"
"hsa-miR-28-3p",97.3923365051904,-0.0884007665998956,0.326171572238232,-0.271025356358551,0.786371530313383,0.995144635579342,"hsa-miR-28-3p","NS","grey80"
"hsa-miR-296-5p",207.548031330719,0.238756641250896,0.25241050083655,0.945906134885824,0.344196464118532,0.995144635579342,"hsa-miR-296-5p","NS","grey80"
"hsa-miR-296-3p",510.116369996321,0.00455960359306466,0.152057754048307,0.0299859985543134,0.976078219685401,0.995144635579342,"hsa-miR-296-3p","NS","grey80"
"hsa-miR-299-5p",46.2057528611567,-0.295696867842809,0.490923904268788,-0.602327296087237,0.546956294674047,0.995144635579342,"hsa-miR-299-5p","NS","grey80"
"hsa-miR-299-3p",53.0529483503989,0.343932133944876,0.426830683727971,0.805781184569363,0.420369028842259,0.995144635579342,"hsa-miR-299-3p","NS","grey80"
"hsa-miR-29a-5p",13.2230246390302,1.02775879668017,1.2642449608775,0.812942767014722,0.416250872906425,0.995144635579342,"hsa-miR-29a-5p","|log2FC| > 1","darkgreen"
"hsa-miR-29a-3p",20267.0900110769,-0.00556914385121977,0.0827458023862205,-0.0673042461444207,0.946339496621685,0.995144635579342,"hsa-miR-29a-3p","NS","grey80"
"hsa-miR-29b-1-5p",51.2114842715065,0.352498551836783,0.554998763965463,0.635133940332016,0.525341062814481,0.995144635579342,"hsa-miR-29b-1-5p","NS","grey80"
"hsa-miR-29b-2-5p",53.4477462616496,-0.172805543727749,0.513010538757051,-0.336845991792744,0.736233000579102,0.995144635579342,"hsa-miR-29b-2-5p","NS","grey80"
"hsa-miR-29c-5p",51.1230514377855,0.156508250663999,0.390120863783304,0.401178878633193,0.688288430071013,0.995144635579342,"hsa-miR-29c-5p","NS","grey80"
"hsa-miR-29c-3p",811.410794853127,-0.136960341425632,0.147859337255498,-0.926288078709342,0.354296289575259,0.995144635579342,"hsa-miR-29c-3p","NS","grey80"
"hsa-miR-301a-5p",1019.77447869061,-0.0789678596302866,0.111474965012072,-0.708390979281622,0.478702492748845,0.995144635579342,"hsa-miR-301a-5p","NS","grey80"
"hsa-miR-301a-3p",688.713215796373,0.0721115303275655,0.155872596327758,0.462631225927195,0.64362872231204,0.995144635579342,"hsa-miR-301a-3p","NS","grey80"
"hsa-miR-301b-5p",308.990009805965,-0.00408313235635265,0.226640132188997,-0.0180159282335208,0.98562614658054,0.995144635579342,"hsa-miR-301b-5p","NS","grey80"
"hsa-miR-301b-3p",243.04751413249,-0.061717673188657,0.206028269516227,-0.299559246571238,0.764513373813822,0.995144635579342,"hsa-miR-301b-3p","NS","grey80"
"hsa-miR-302a-5p",10.6210761027636,-0.647327658056917,1.0599500027956,-0.610715275578661,0.541388091415321,0.995144635579342,"hsa-miR-302a-5p","NS","grey80"
"hsa-miR-3059-5p",61.3764336082496,0.170391787278522,0.369124981890914,0.461610011887187,0.644361013559435,0.995144635579342,"hsa-miR-3059-5p","NS","grey80"
"hsa-miR-3064-5p",51.0209268828835,-0.670611826447876,0.484086645151998,-1.38531362755796,0.165956588543962,0.995144635579342,"hsa-miR-3064-5p","NS","grey80"
"hsa-miR-3064-3p",12.6795935008951,-0.562929905069028,0.838638430275905,-0.671242677113937,0.502065945388,0.995144635579342,"hsa-miR-3064-3p","NS","grey80"
"hsa-miR-3065-5p",408.539734255116,0.196078727203932,0.141933152971621,1.38148644695533,0.16712944216371,0.995144635579342,"hsa-miR-3065-5p","NS","grey80"
"hsa-miR-3065-3p",47.1768638952699,-0.60477839116714,0.48996335146099,-1.23433393408668,0.217078496026599,0.995144635579342,"hsa-miR-3065-3p","NS","grey80"
"hsa-miR-3074-5p",41.0420173113006,-0.00733990104463072,0.62138487682735,-0.0118121655649339,0.990575474629628,0.995144635579342,"hsa-miR-3074-5p","NS","grey80"
"hsa-miR-3074-3p",7.75805992448976,-0.265884624114642,1.19922062419547,-0.221714519205353,0.824536126709641,0.995144635579342,"hsa-miR-3074-3p","NS","grey80"
"hsa-miR-30a-5p",82443.558003194,0.0561173583305428,0.0709008536676148,0.791490587597471,0.428657766567174,0.995144635579342,"hsa-miR-30a-5p","NS","grey80"
"hsa-miR-30a-3p",792.645621701467,0.0139404001544475,0.162171654245244,0.0859607692807163,0.931497603325597,0.995144635579342,"hsa-miR-30a-3p","NS","grey80"
"hsa-miR-30b-3p",88.8796055003919,0.333260246875577,0.301990617729045,1.10354503521228,0.269790545519385,0.995144635579342,"hsa-miR-30b-3p","NS","grey80"
"hsa-miR-30c-1-3p",92.0531484054708,0.0120082857668876,0.341186755306473,0.0351956386938325,0.971923739896467,0.995144635579342,"hsa-miR-30c-1-3p","NS","grey80"
"hsa-miR-30c-2-3p",176.399780381502,-0.174904983702711,0.227011238334118,-0.770468391724659,0.441022097735826,0.995144635579342,"hsa-miR-30c-2-3p","NS","grey80"
"hsa-miR-30d-5p",285357.650787877,0.017028983400408,0.0542970681485865,0.313626204527422,0.753804954672729,0.995144635579342,"hsa-miR-30d-5p","NS","grey80"
"hsa-miR-30d-3p",75.8201236301313,0.0675490474665359,0.341816136071616,0.197618076907824,0.843343890396385,0.995144635579342,"hsa-miR-30d-3p","NS","grey80"
"hsa-miR-30e-5p",128274.727704787,-0.000744743063282358,0.0554884900399913,-0.0134215773892137,0.989291452124544,0.995144635579342,"hsa-miR-30e-5p","NS","grey80"
"hsa-miR-3115",27.5755856859611,-0.627445858325413,0.87912531610046,-0.713716061674321,0.47540277249605,0.995144635579342,"hsa-miR-3115","NS","grey80"
"hsa-miR-3117-3p",237.716679109846,-0.213442980244573,0.236197602833786,-0.903662770848589,0.366174245714086,0.995144635579342,"hsa-miR-3117-3p","NS","grey80"
"hsa-miR-3125",21.3876392685401,0.363662476630309,0.573175842689126,0.634469301644223,0.525774594832896,0.995144635579342,"hsa-miR-3125","NS","grey80"
"hsa-miR-3126-5p",20.7634480730092,0.777344373519408,0.65644892160154,1.18416581692741,0.236347430593006,0.995144635579342,"hsa-miR-3126-5p","NS","grey80"
"hsa-miR-3126-3p",15.7001714336765,1.11582560552598,0.87147656480647,1.28038509649857,0.200409732827273,0.995144635579342,"hsa-miR-3126-3p","|log2FC| > 1","darkgreen"
"hsa-miR-3127-5p",17.4903809671759,0.00898032493712246,0.982052169591644,0.00914444793788975,0.992703887858045,0.995144635579342,"hsa-miR-3127-5p","NS","grey80"
"hsa-miR-3127-3p",34.6451056706502,0.0635187750195137,0.515637539579916,0.123184931553397,0.901960657563667,0.995144635579342,"hsa-miR-3127-3p","NS","grey80"
"hsa-miR-3128",8.05141178685661,-2.13639883998127,2.12997999798153,-1.00301356914423,0.315854314322243,0.995144635579342,"hsa-miR-3128","|log2FC| > 1","darkgreen"
"hsa-miR-3131",8.41343569494406,-1.02277067273044,1.0755043725559,-0.950968400342123,0.341620417213583,0.995144635579342,"hsa-miR-3131","|log2FC| > 1","darkgreen"
"hsa-miR-3139",11.1395550379232,0.661297918763791,1.26025506895231,0.524733393307079,0.599768539955622,0.995144635579342,"hsa-miR-3139","NS","grey80"
"hsa-miR-3140-3p",12.8353359438521,0.349070593967923,0.848365613775786,0.411462450032986,0.680733469781724,0.995144635579342,"hsa-miR-3140-3p","NS","grey80"
"hsa-miR-3143",144.011275216431,0.059242349049519,0.27115396033682,0.218482330023614,0.827053324381532,0.995144635579342,"hsa-miR-3143","NS","grey80"
