"X.1","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X","expression","significant"
"LINC01134",11.17833378389,-0.521017552758958,0.286873256558536,-1.81619422810381,0.0693405831797717,0.271923855606948,"LINC01134","NS","grey80"
"ENSG00000260578",41.6521697622161,0.307334230192702,0.169447491057145,1.81374317362454,0.0697172749018829,0.272637387884458,"ENSG00000260578","NS","grey80"
"ENSG00000259891",50.9465134745563,-0.243750119322826,0.134491025427838,-1.81238947764296,0.0699260375530178,0.27269206845188,"ENSG00000259891","NS","grey80"
"ENSG00000250764",23.4741543519697,0.360046181623343,0.199042814868698,1.80888811214238,0.0704683876361846,0.274043729696273,"ENSG00000250764","NS","grey80"
"WASIR2",12.4678718159987,-0.492907307245114,0.273393839205693,-1.80292031699466,0.0714007297321079,0.276900336911222,"WASIR2","NS","grey80"
"CYP4F26P",23.6464307392489,0.361668945396804,0.201757616890246,1.79259128339897,0.0730383012064378,0.281515083077719,"CYP4F26P","NS","grey80"
"LINC01694",100.658745447464,-0.17866713798566,0.0997238131162663,-1.79161959819321,0.073193921600207,0.281515083077719,"LINC01694","NS","grey80"
"PARAIL",588.500664643994,0.0989996661699406,0.055230036451318,1.7924968464796,0.0730534138788967,0.281515083077719,"PARAIL","NS","grey80"
"ENSG00000228251",13.3360352348093,-0.459611037841377,0.257354002747612,-1.78590980880184,0.0741138625389444,0.284272349464444,"ENSG00000228251","NS","grey80"
"ENSG00000276863",12.527252144557,0.477201452214065,0.267452905787121,1.78424478436549,0.07438389805771,0.284528571805448,"ENSG00000276863","NS","grey80"
"ENSG00000261668",25.9491496122378,-0.347464027124019,0.195604666076914,-1.77635858127941,0.0756738332984106,0.288674023481675,"ENSG00000261668","NS","grey80"
"LINC00526",18.5728078214809,-0.396214763886982,0.223238957964062,-1.77484596550915,0.0759233243041102,0.288838733765637,"LINC00526","NS","grey80"
"LINC01798",14.1839780263468,0.453784530084949,0.256983368488303,1.76581283354765,0.0774272547199227,0.292459903752534,"LINC01798","NS","grey80"
"ENSG00000254556",109.729543721827,0.187355117264812,0.106128057855022,1.76536837714256,0.0775018744944215,0.292459903752534,"ENSG00000254556","NS","grey80"
"ENSG00000270135",10.8304418074089,0.592568349320481,0.335278570932026,1.76739106132917,0.0771627588897185,0.292459903752534,"ENSG00000270135","NS","grey80"
"ENSG00000262119",36.7519887541677,-0.311231105792597,0.17658190976692,-1.76253108941572,0.0779796083901183,0.29347164447894,"ENSG00000262119","NS","grey80"
"LINC03022",27.1339922011575,-0.329287740865567,0.187706129965791,-1.75427270769249,0.0793837899659195,0.297955243839912,"LINC03022","NS","grey80"
"LINC00240",20.580404118547,-0.389009338956714,0.222460466059248,-1.74866728388993,0.0803485483833808,0.299967913964622,"LINC00240","NS","grey80"
"ENSG00000285994",12.2661947683246,0.502625376633176,0.287393938713762,1.74890736694965,0.0803070329584535,0.299967913964622,"ENSG00000285994","NS","grey80"
"ENSG00000244332",9.7391831641424,0.534705666192538,0.306348332731314,1.74541725566206,0.0809122641503116,0.300469946446781,"ENSG00000244332","NS","grey80"
"ENSG00000255672",10.1149616522737,-0.561295673919471,0.321582050222243,-1.74541978798743,0.0809118236729644,0.300469946446781,"ENSG00000255672","NS","grey80"
"ENSG00000262412",13.1664961113823,-0.463598799324983,0.266224362801948,-1.74138382545352,0.0816163214670534,0.300691710668091,"ENSG00000262412","NS","grey80"
"ENSG00000272630",46.6889355434996,0.265331097937642,0.152200270982032,1.74330240166895,0.0812808060753179,0.300691710668091,"ENSG00000272630","NS","grey80"
"ENSG00000280384",13.4680544162482,0.481247548147814,0.276332732104784,1.74155100802654,0.0815870404116168,0.300691710668091,"ENSG00000280384","NS","grey80"
"LINC00951",11.3890920705227,0.506030757286829,0.291828007810538,1.73400339838305,0.0829174801890835,0.304683654238102,"LINC00951","NS","grey80"
"ENSG00000275734",11.3265890831599,0.511079325929823,0.295279347063005,1.7308332973954,0.083481501221863,0.305953145839288,"ENSG00000275734","NS","grey80"
"ENSG00000255455",197.443830221996,-0.13572395220811,0.078621383263892,-1.72629819743254,0.0842937794965037,0.308123475966332,"ENSG00000255455","NS","grey80"
"LINC00276",11.0436553542136,-0.54795210353306,0.317953642026282,-1.72337105510421,0.0848214457667775,0.3084416209701,"LINC00276","NS","grey80"
"ENSG00000269189",28.6776454227129,0.313484884460485,0.181793000968754,1.72440568553223,0.0846346319018926,0.3084416209701,"ENSG00000269189","NS","grey80"
"ENSG00000231236",29.1481182065804,0.304969257966216,0.177192815604479,1.72111525473445,0.0852299116697723,0.309124031962905,"ENSG00000231236","NS","grey80"
"ENSG00000230922",34.0217549356067,-0.299190437945436,0.175210353918271,-1.70760706347866,0.0877092768675137,0.316622356164649,"ENSG00000230922","NS","grey80"
"ENSG00000271993",14.8668444449666,-0.438696515560305,0.256939870920725,-1.70738980286815,0.0877496244227741,0.316622356164649,"ENSG00000271993","NS","grey80"
"ENSG00000253475",10.4530698239134,-0.505679853143724,0.296409536486537,-1.70601748897068,0.0880048234399617,0.31672687099215,"ENSG00000253475","NS","grey80"
"ENSG00000275481",60.6772089791391,-0.215795441419526,0.126613128289058,-1.70436860960314,0.0883122445066997,0.317018313613794,"ENSG00000275481","NS","grey80"
"SPATA13",88.7253089087203,0.182000630317369,0.107226111812036,1.69735363188782,0.0896298232797327,0.318521900282653,"SPATA13","NS","grey80"
"LINC02731",19.0079204149816,-0.373149585472352,0.219849754742343,-1.6972936172236,0.089641163365261,0.318521900282653,"LINC02731","NS","grey80"
"LINC02981",65.2889860842271,-0.214821448287059,0.126478106869639,-1.69848722125859,0.0894158425051712,0.318521900282653,"LINC02981","NS","grey80"
"ENSG00000280145",173.503022984941,-0.135390609157706,0.0797010302114201,-1.69873097999562,0.0893698834374997,0.318521900282653,"ENSG00000280145","NS","grey80"
"TYMSOS",12.8502833665133,-0.452892271017629,0.267147455949077,-1.69528947752345,0.0900205199521062,0.319060070716326,"TYMSOS","NS","grey80"
"ENSG00000247970",9.92869231695677,-0.528495918433219,0.312117415271365,-1.69325994825931,0.0904059981833725,0.319617165294751,"ENSG00000247970","NS","grey80"
"ENSG00000187951",120.54880789269,0.158529521227493,0.0939066351142987,1.68816102328167,0.0913803229607894,0.320378009937698,"ENSG00000187951","NS","grey80"
"LINC00682",481.564115944304,-0.101217222888395,0.0600706190387867,-1.68497053148462,0.0919942571392534,0.320378009937698,"LINC00682","NS","grey80"
"LINC02691",45.3238621964558,0.255963118608405,0.151823172963795,1.68592918730163,0.0918094393870613,0.320378009937698,"LINC02691","NS","grey80"
"LINC01003",61.4292422306486,-0.214683889103839,0.127303098571469,-1.68639955753563,0.0917188666152983,0.320378009937698,"LINC01003","NS","grey80"
"SNHG25",310.536747394386,-0.141475121556643,0.0837160881124673,-1.68993946977767,0.091039535489699,0.320378009937698,"SNHG25","NS","grey80"
"ENSG00000270048",22.7191781153766,-0.357940105593933,0.212013427026744,-1.68828979661171,0.0913556129153581,0.320378009937698,"ENSG00000270048","NS","grey80"
"ARNILA",16.580382699643,0.440033182379395,0.262577602083001,1.67582146721067,0.0937731679262471,0.325762866245027,"ARNILA","NS","grey80"
"ENSG00000271265",18.1719731688574,-0.398579485440165,0.238054621963267,-1.67431945724485,0.0940678325254697,0.325977637464499,"ENSG00000271265","NS","grey80"
"ENSG00000259865",106.548770158129,0.259601094059671,0.155345229214192,1.67112369895654,0.0946972472306303,0.327348508945389,"ENSG00000259865","NS","grey80"
"LINC00304",23.5556266113602,0.333292474122979,0.199873361750483,1.66751822856241,0.0954114028551213,0.329004837431453,"LINC00304","NS","grey80"
"ENSG00000261762",940.017912710413,0.0901868870607224,0.0542975870019499,1.66097412501008,0.096718643529009,0.33106626146849,"ENSG00000261762","NS","grey80"
"ENSG00000277287",10.3402686619081,-0.485573227476055,0.292338753500773,-1.66099506706274,0.0967144374411758,0.33106626146849,"ENSG00000277287","NS","grey80"
"LINC01902",26.7013565756222,0.31616613615986,0.19019271161778,1.66234622489237,0.0964433744404389,0.33106626146849,"LINC01902","NS","grey80"
"ENSG00000279583",13.7857408416389,0.452563892574483,0.273496196549384,1.65473559882858,0.0979781425969316,0.334559511306596,"ENSG00000279583","NS","grey80"
"ENSG00000261578",126.179298446062,0.156194897301785,0.0944794017760127,1.6532164087161,0.0982868281573104,0.334796981557748,"ENSG00000261578","NS","grey80"
"MILIP",41.6959838309289,-0.247986749995632,0.150268849798853,-1.6502871375377,0.0988842217806736,0.336014345856658,"MILIP","NS","grey80"
"LINC01560",25.5403537843384,-0.324501087130116,0.197162366412725,-1.64585713305363,0.0997931762864997,0.337418578937476,"LINC01560","NS","grey80"
"PVT1",519.079702814623,0.082389472700524,0.0501278409607539,1.64358709893427,0.100261520598564,0.337418578937476,"PVT1","NS","grey80"
"ENSG00000260966",212.783433510686,0.135195239869229,0.0821540332441696,1.64563119460509,0.0998397126647727,0.337418578937476,"ENSG00000260966","NS","grey80"
"LINC00235",30.751011749091,-0.297851264172531,0.181205021996888,-1.64372521738193,0.100232974579217,0.337418578937476,"LINC00235","NS","grey80"
"CAST",1278.46287776176,-0.0720273478060738,0.0440189173623838,-1.63628167437904,0.101780649637215,0.341709615088972,"CAST","NS","grey80"
"ENSG00000226332",17.5075202727856,0.374462738894696,0.229935543604088,1.62855525955335,0.103407202093857,0.34583745305336,"ENSG00000226332","NS","grey80"
"ENSG00000233288",11.9677263541002,-0.464079814865244,0.285129290422866,-1.62761186048961,0.10360721263038,0.34583745305336,"ENSG00000233288","NS","grey80"
"ENSG00000275910",39.3755071854889,-0.246388770404737,0.151443670086798,-1.62693343514141,0.103751235916008,0.34583745305336,"ENSG00000275910","NS","grey80"
"ENSG00000260000",28.9678848857214,-0.290246092779326,0.17868916643226,-1.62430716184104,0.104310269509043,0.346875005493254,"ENSG00000260000","NS","grey80"
"ENSG00000278903",206.947476759256,-0.120998562312884,0.07458881776158,-1.62220780465579,0.104758861152439,0.347541245529418,"ENSG00000278903","NS","grey80"
"ENSG00000270605",26.5329666744401,-0.30143257765465,0.18668713848053,-1.61464030199427,0.106388612436345,0.352113610900431,"ENSG00000270605","NS","grey80"
"ENSG00000256588",14.8360248314705,0.390522132074467,0.242326684486001,1.6115523261617,0.10705939196355,0.352666232350517,"ENSG00000256588","NS","grey80"
"ENSG00000271141",74.6236135083835,-0.185208340502053,0.114912610430625,-1.61173207890763,0.107020253894439,0.352666232350517,"ENSG00000271141","NS","grey80"
"COSMOC",12.2816577583926,0.456637151423273,0.284014980605089,1.60779248492603,0.107880634900059,0.354344280587972,"COSMOC","NS","grey80"
"ENSG00000271936",25.19789454983,0.324057663489475,0.201665609429884,1.60690592910511,0.108075005579332,0.354344280587972,"ENSG00000271936","NS","grey80"
"ENSG00000259554",14.0882369328335,0.401328191463237,0.250091738942201,1.60472390315934,0.108554579116733,0.355085071877163,"ENSG00000259554","NS","grey80"
"LINC02609",45.4847278063572,-0.241646531976237,0.151194802359131,-1.59824629025446,0.109988175426534,0.35893577062272,"LINC02609","NS","grey80"
"ENSG00000262580",53.706406545376,-0.234890349520802,0.147152369544564,-1.59623898852453,0.110435445927656,0.359557265810973,"ENSG00000262580","NS","grey80"
"ENSG00000277991",1364.2513109083,-0.0584269489183153,0.0366336361307679,-1.59489898053673,0.110734827650683,0.359695495849086,"ENSG00000277991","NS","grey80"
"LINC00907",27.8303810182036,0.293935783853533,0.18498799714677,1.58894516610353,0.112072772931984,0.362360004860918,"LINC00907","NS","grey80"
"ENSG00000272121",13.0743118367288,-0.441096270733429,0.27755408896001,-1.5892263464257,0.112009300348188,0.362360004860918,"ENSG00000272121","NS","grey80"
"ENSG00000270638",18.2655416815135,0.384179136356919,0.242049682919416,1.58719123992747,0.112469338191653,0.362804316747267,"ENSG00000270638","NS","grey80"
"ENSG00000262049",45.0230723985118,-0.262228729254506,0.165961349222797,-1.58005903472425,0.114093347587396,0.367196980741045,"ENSG00000262049","NS","grey80"
"CRNDE",190.040369829141,0.140561046854707,0.0892835652621426,1.57432161722049,0.115413114609086,0.37056929285119,"CRNDE","NS","grey80"
"ENSG00000260671",11.8125208461993,0.45287898384787,0.28806148891669,1.57216081035687,0.115913261558886,0.37056929285119,"ENSG00000260671","NS","grey80"
"ENSG00000261098",141.970356964253,0.143871105676526,0.0915172184162433,1.57206598021985,0.115935250192015,0.37056929285119,"ENSG00000261098","NS","grey80"
"ENSG00000222017",16.0553638133344,0.370651626420394,0.236569573002195,1.56677641049365,0.117166963106718,0.371958613037201,"ENSG00000222017","NS","grey80"
"ENSG00000274270",14.5359323195648,-0.407949027367433,0.260346801034647,-1.56694465131201,0.117127629507992,0.371958613037201,"ENSG00000274270","NS","grey80"
"ENSG00000274492",149.339046094854,-0.130720842184317,0.0833830008194778,-1.5677157322189,0.116947488481601,0.371958613037201,"ENSG00000274492","NS","grey80"
"ENSG00000262899",33.7341851968426,0.293637412466845,0.187561529326496,1.56555245375345,0.117453428387067,0.37202443380519,"ENSG00000262899","NS","grey80"
"SNHG22",19.0382880356253,-0.36315741431453,0.232474115044933,-1.56214129149105,0.1182547073697,0.373716908166096,"SNHG22","NS","grey80"
"LINC02067",24.4968048227,-0.321543033409216,0.206654626478176,-1.55594403517103,0.119721400930094,0.37749991284264,"LINC02067","NS","grey80"
"RN7SL832P",12.7843237547268,-0.428515008819559,0.276077907662354,-1.55215247916047,0.120625743531879,0.379496721223889,"RN7SL832P","NS","grey80"
"ENSG00000277476",160.851847428733,-0.135020888601605,0.0871988612864259,-1.54842490612458,0.121520028593148,0.381453004552483,"ENSG00000277476","NS","grey80"
"ENSG00000276744",16.3044026056786,0.386646918417726,0.250031331007679,1.54639387335762,0.122009472896211,0.382132577303568,"ENSG00000276744","NS","grey80"
"ENSG00000265971",11.5659824500013,-0.480653089320958,0.311532704381121,-1.54286558862513,0.122863391590611,0.383092980460704,"ENSG00000265971","NS","grey80"
"ENSG00000275645",10.6008848395896,-0.458284210555622,0.297018487128551,-1.54294843727109,0.122843287103633,0.383092980460704,"ENSG00000275645","NS","grey80"
"SNHG1",604.905502415671,0.0762660459274893,0.0494890253113067,1.54106987251707,0.123299781337426,0.383599319716436,"SNHG1","NS","grey80"
"SNHG6",692.617071304353,-0.0809003336910613,0.052554964200881,-1.53934713725302,0.123719572046035,0.384051886617405,"SNHG6","NS","grey80"
"MIR663AHG",266.305368306661,-0.370978351838086,0.241585731083051,-1.53559711566968,0.12463722204315,0.385192297705098,"MIR663AHG","NS","grey80"
"ENSG00000273156",28.1266423412708,-0.288387187471353,0.187751716342645,-1.53600293562722,0.124537660357913,0.385192297705098,"ENSG00000273156","NS","grey80"
"LINC00622",29.9878779495926,0.279086088975481,0.182018776337608,1.53328186570067,0.125206420760771,0.386099094857003,"LINC00622","NS","grey80"
"ENSG00000241860",422.622668774248,-0.0833320943468247,0.0544100816575554,-1.531556134602,0.12563200413955,0.386560012737077,"ENSG00000241860","NS","grey80"
"ENSG00000214999",14.6292416324263,-0.387142892748302,0.253252713542573,-1.52868211097458,0.126343269179993,0.38725465213003,"ENSG00000214999","NS","grey80"
"LINC02591",41.42585493669,-0.234203646609751,0.153233606093208,-1.52840915632626,0.126410982873874,0.38725465213003,"LINC02591","NS","grey80"
"ENSG00000267904",42.0593751672076,-0.224750010551307,0.147707063733561,-1.52159283970819,0.128111132788612,0.389057670073875,"ENSG00000267904","NS","grey80"
"ENSG00000271533",1438.14025114207,0.0922184850035085,0.0605883484671935,1.52204982206177,0.127996597456387,0.389057670073875,"ENSG00000271533","NS","grey80"
"ENSG00000272103",17.2412490486722,-0.341059702193116,0.22383486980821,-1.52371121838768,0.127580865819858,0.389057670073875,"ENSG00000272103","NS","grey80"
"ENSG00000279738",136.998998737491,0.138676350551209,0.0910713252300652,1.52272243981169,0.127828161416022,0.389057670073875,"ENSG00000279738","NS","grey80"
"ENSG00000249258",37.1057639077521,-0.246614532978286,0.162496812354572,-1.51765766604804,0.129100721416714,0.390369352015983,"ENSG00000249258","NS","grey80"
"ENSG00000260583",12.7593419890098,-0.420269182781526,0.276859771241155,-1.51798573298486,0.12901799533244,0.390369352015983,"ENSG00000260583","NS","grey80"
"ENSG00000261795",38.948144589199,-0.244177832516808,0.161333725177985,-1.51349528592009,0.130153897682604,0.392705725766478,"ENSG00000261795","NS","grey80"
"CASC9",194.323340700981,-0.132499727885104,0.0878347673275598,-1.50851117292741,0.131423749288782,0.395684406460849,"CASC9","NS","grey80"
"ENSG00000242540",39.752395532733,0.251154978934726,0.166904803991398,1.50477980818138,0.132380696659941,0.397710247476216,"ENSG00000242540","NS","grey80"
"ENSG00000265967",18.0245389282551,0.342361038732012,0.228116965100949,1.50081357859775,0.133403785614433,0.399925695632133,"ENSG00000265967","NS","grey80"
"ENSG00000271401",16.2200222010301,0.368240718326171,0.246056107888071,1.49657214968905,0.134504621349077,0.402364251898949,"ENSG00000271401","NS","grey80"
"ENSG00000271971",48.0006066802494,-0.219429886912307,0.147019489452065,-1.49252243855635,0.135562239377488,0.40466340112683,"ENSG00000271971","NS","grey80"
"LINC00632",2007.84840163785,-0.0741586896108654,0.0500745800731178,-1.48096478298132,0.138615958217951,0.411943517432583,"LINC00632","NS","grey80"
"ENSG00000232693",36.7181491821816,0.248324204712567,0.167875326820259,1.4792179971655,0.139082061031037,0.411943517432583,"ENSG00000232693","NS","grey80"
"LINC01376",19.6899631700312,-0.341825760813425,0.231149214436631,-1.47880996111772,0.139191112831533,0.411943517432583,"LINC01376","NS","grey80"
"ENSG00000258620",11.8669491875075,0.402696920774449,0.272707778104518,1.47666092831467,0.139766550557483,0.411943517432583,"ENSG00000258620","NS","grey80"
"ENSG00000273792",24.7056554079886,-0.297045857285441,0.200545855039584,-1.48118672024814,0.138556823942163,0.411943517432583,"ENSG00000273792","NS","grey80"
"ENSG00000285571",127.414880160471,0.13068636883389,0.0884656582033806,1.47725537217442,0.139607195902157,0.411943517432583,"ENSG00000285571","NS","grey80"
"ENSG00000260645",57.1819178738438,0.200563537673612,0.136590507431389,1.46835634075345,0.142007454309993,0.417668983264686,"ENSG00000260645","NS","grey80"
"LINC01002",664.172775974012,-0.0856211516358825,0.0586289041752178,-1.46039147141478,0.14418251538082,0.42317719398983,"LINC01002","NS","grey80"
"ENSG00000189229",45.0293446588119,0.209282756010796,0.143598266304467,1.45741840341624,0.145000920074246,0.42380227161575,"ENSG00000189229","NS","grey80"
"LINC01301",11.3531726543841,-0.431894158325735,0.296150066918437,-1.45836252147356,0.144740645375229,0.42380227161575,"LINC01301","NS","grey80"
"SNHG21",13.0239282525128,-0.446893820360531,0.308581093943176,-1.44822164783311,0.147555072190922,0.42774649062305,"SNHG21","NS","grey80"
"LNCOC1",13.2890620744322,-0.391483642787414,0.270269416978973,-1.4484940514667,0.147478928415593,0.42774649062305,"LNCOC1","NS","grey80"
"ENSG00000280164",213.665757688113,0.123357047567609,0.0851819673716354,1.44815917469271,0.147572539264952,0.42774649062305,"ENSG00000280164","NS","grey80"
"ENSG00000284523",13.9802605339884,-0.363343534060455,0.250829361554493,-1.44856858785856,0.147458098824112,0.42774649062305,"ENSG00000284523","NS","grey80"
"ENSG00000232611",69.2963763860472,-0.181114955484034,0.125657129739759,-1.44134245194945,0.149487959641694,0.430623752054263,"ENSG00000232611","NS","grey80"
"LINC01404",14.3870279670139,-0.368735492297897,0.25582247383987,-1.44137255325231,0.149479460022367,0.430623752054263,"LINC01404","NS","grey80"
"ENSG00000268392",10.8612291546671,-0.415633612640444,0.288300727348721,-1.44166688881678,0.149396368756673,0.430623752054263,"ENSG00000268392","NS","grey80"
"ENSG00000276517",220.113482688097,0.11277030034398,0.078465030319005,1.43720457234904,0.150659874184988,0.433108467882921,"ENSG00000276517","NS","grey80"
"ENSG00000262879",291.838627446392,-0.102348253458521,0.0714293756887914,-1.43285941493369,0.151898017655454,0.435773001470563,"ENSG00000262879","NS","grey80"
"LINC00641",1083.40496554967,0.0603920375789422,0.0422868587724186,1.42815142415669,0.153248278735559,0.438747628281763,"LINC00641","NS","grey80"
"ENSG00000224376",14.3549802923304,0.387874909120885,0.272570087879713,1.4230281544762,0.154727993729162,0.442079982083319,"ENSG00000224376","NS","grey80"
"ENSG00000272140",71.5198981329548,0.165584925694646,0.116472527091338,1.42166508986959,0.155123499192407,0.442272030238013,"ENSG00000272140","NS","grey80"
"ENSG00000272692",12.860052852751,-0.378291156000411,0.266389491038014,-1.42006786576438,0.155587924363192,0.442272030238013,"ENSG00000272692","NS","grey80"
"ENSG00000284052",50.9244328586858,-0.213242550525492,0.150219942405662,-1.41953556305886,0.155742936362386,0.442272030238013,"ENSG00000284052","NS","grey80"
"LINC03053",22.5248963138652,-0.299866809217968,0.211486583046223,-1.41789992016859,0.156219985717877,0.44272870446362,"LINC03053","NS","grey80"
"FAM85B",30.2026416143725,-0.253448651708088,0.179398475855795,-1.41276925848477,0.157723579927735,0.445187523989575,"FAM85B","NS","grey80"
"ENSG00000264895",166.071596346015,-0.120283047453838,0.0850908718217319,-1.41358344178016,0.157484245824825,0.445187523989575,"ENSG00000264895","NS","grey80"
"ENSG00000225300",40.3916821176203,-0.228711011107013,0.162178679946022,-1.41024092182237,0.158468556314098,0.446390299476333,"ENSG00000225300","NS","grey80"
"ENSG00000275401",23.908541617937,0.28147411945701,0.199859702822356,1.40835854092706,0.159024929137248,0.447058033719171,"ENSG00000275401","NS","grey80"
"ENSG00000268575",125.125163153722,-0.134345575184758,0.0955815974761717,-1.40555900646304,0.159855116066403,0.447594324985928,"ENSG00000268575","NS","grey80"
"ENSG00000272148",21.6471474676077,0.298209741553973,0.212132826273063,1.4057689552022,0.15979274344389,0.447594324985928,"ENSG00000272148","NS","grey80"
"ENSG00000184441",18.1791355547357,0.324511060102015,0.231122419277717,1.40406569434565,0.160299287987612,0.447942122121073,"ENSG00000184441","NS","grey80"
"ENSG00000225339",14.2812007828889,0.396613937048549,0.283206348989564,1.40044154540887,0.161381136381056,0.448280934391821,"ENSG00000225339","NS","grey80"
"ENSG00000243107",76.9299272818185,0.171665862093813,0.122501572053902,1.4013359928008,0.161113622863994,0.448280934391821,"ENSG00000243107","NS","grey80"
"ENSG00000260398",42.1197165684082,-0.209074590393336,0.149210478555088,-1.40120581622655,0.161152535551967,0.448280934391821,"ENSG00000260398","NS","grey80"
"ENSG00000246465",60.1795986041144,-0.180402332408575,0.129399826061485,-1.39414663759174,0.163273328208839,0.451804032865051,"ENSG00000246465","NS","grey80"
"ENSG00000278932",371.474279186518,-0.0803919574102352,0.0576668714054172,-1.3940752368037,0.163294886164083,0.451804032865051,"ENSG00000278932","NS","grey80"
"ENSG00000213963",119.669788374512,0.127302152695346,0.0921036909251377,1.38216125126645,0.16692219485069,0.46002179683261,"ENSG00000213963","NS","grey80"
"MIR3936HG",102.031689133889,-0.133806230445161,0.0967609238703574,-1.38285399821562,0.166709637937529,0.46002179683261,"MIR3936HG","NS","grey80"
"LINC02933",10.9460110868545,0.436460089205367,0.317378090758127,1.37520547862263,0.169067750287839,0.464107549809755,"LINC02933","NS","grey80"
"ENSG00000272936",21.277910955094,-0.30953034866767,0.22493291311198,-1.37610074215139,0.1687904458219,0.464107549809755,"ENSG00000272936","NS","grey80"
"ENSG00000264577",31.1674677049346,-0.253028893715484,0.18430033403435,-1.37291608852063,0.169778434406046,0.464276199031116,"ENSG00000264577","NS","grey80"
"ENSG00000282393",128.127748467866,0.129517473220581,0.0943405962249174,1.37287104813074,0.169792438502808,0.464276199031116,"ENSG00000282393","NS","grey80"
"ENSG00000272735",10.8958384411194,0.441155643994605,0.324385811612501,1.35997207091657,0.173838762208765,0.472571392412177,"ENSG00000272735","NS","grey80"
"ENSG00000276248",45.103075408084,-0.193010344682997,0.141901913927074,-1.36016731093697,0.173776984441787,0.472571392412177,"ENSG00000276248","NS","grey80"
"ENSG00000279463",17.154008896373,-0.325291936966289,0.239017204488732,-1.36095616071698,0.173527543929076,0.472571392412177,"ENSG00000279463","NS","grey80"
"CHROMR",222.507569653151,0.0972574492748207,0.0720511988781445,1.34983804279657,0.177067939024622,0.478180430733682,"CHROMR","NS","grey80"
"ENSG00000225096",36.2944449816038,-0.232553249682011,0.172362050290359,-1.34921375842451,0.177268316821987,0.478180430733682,"ENSG00000225096","NS","grey80"
"GHRLOS",29.1663559090766,0.251396576041953,0.186098721175787,1.35087750444285,0.176734675401987,0.478180430733682,"GHRLOS","NS","grey80"
"ENSG00000272768",14.3696793274944,0.348284679242575,0.258071341296918,1.34956743934563,0.177154774424722,0.478180430733682,"ENSG00000272768","NS","grey80"
"LINC01801",54.2986964999473,0.188607966467861,0.140107169384236,1.34616927382648,0.178247931839657,0.479898278029846,"LINC01801","NS","grey80"
"ENSG00000260971",55.938503562001,0.181549386761941,0.134985569773013,1.34495403521448,0.178640078670895,0.480030921572463,"ENSG00000260971","NS","grey80"
"FAM88C",253.725331468181,-0.0884956990557906,0.0658510795617129,-1.34387620741823,0.178988420990116,0.48004557353671,"FAM88C","NS","grey80"
"ENSG00000248790",10.6368145496445,0.407995795067208,0.304563598387661,1.33960787575111,0.180372861982265,0.482599273933418,"ENSG00000248790","NS","grey80"
"ENSG00000273702",26.5949813678081,-0.255348793212774,0.190727076193458,-1.33881774055913,0.180630013957936,0.482599273933418,"ENSG00000273702","NS","grey80"
"LINC01060",112.339838686675,0.133495487059733,0.0998807992553744,1.33654804582023,0.181370207489101,0.483653886637604,"LINC01060","NS","grey80"
"ENSG00000248206",36.7115619391198,0.260664440285286,0.19526016931898,1.33495961411086,0.181889564767915,0.48411671231004,"ENSG00000248206","NS","grey80"
"ENSG00000224356",12.4888472859547,-0.359962880234818,0.269910712345705,-1.33363687979073,0.18232289024554,0.484349234048873,"ENSG00000224356","NS","grey80"
"ENSG00000256139",37.197252531,0.214564921380353,0.161061342422841,1.33219379742314,0.182796514219385,0.484687727096855,"ENSG00000256139","NS","grey80"
"ENSG00000266538",19.9822683066618,-0.295799967204513,0.222798298109507,-1.32765810921556,0.184291078349209,0.486806622054513,"ENSG00000266538","NS","grey80"
"ENSG00000272754",10.5009907547009,-0.409831478901278,0.308468778324906,-1.32859954620629,0.183980121857119,0.486806622054513,"ENSG00000272754","NS","grey80"
"ENSG00000224738",22.7914199777211,-0.287111208728269,0.217084323821621,-1.32257918800341,0.185975359106869,0.488969506708509,"ENSG00000224738","NS","grey80"
"LINC01670",106.876177373225,-0.134231366106285,0.101512236151274,-1.32231710378494,0.186062579659361,0.488969506708509,"LINC01670","NS","grey80"
"LINC00997",68.7808092349623,-0.158278069691806,0.119723376449577,-1.32203145605793,0.186157676482597,0.488969506708509,"LINC00997","NS","grey80"
"ENSG00000253636",60.7756016670347,-0.178183108334018,0.135070402058738,-1.31918692487886,0.187106628396005,0.49054172238653,"ENSG00000253636","NS","grey80"
"NKILA",22.7317484907019,0.273365579588363,0.207982902476653,1.31436563454561,0.18872318942133,0.493855075121237,"NKILA","NS","grey80"
"ENSG00000261673",30.5571114886205,0.226968964699133,0.17400702599435,1.3043666679672,0.192108594303888,0.500863472278831,"ENSG00000261673","NS","grey80"
"ENSG00000272008",15.4186333258745,-0.304257598599231,0.233265157001499,-1.3043422451527,0.192116917581237,0.500863472278831,"ENSG00000272008","NS","grey80"
"ENSG00000272750",85.5894700858851,-0.14725847981876,0.113052738490869,-1.30256446490815,0.192723496126914,0.501510956464088,"ENSG00000272750","NS","grey80"
"ENSG00000259280",16.7076435029669,0.3259254505048,0.25061201706187,1.30051804508775,0.193423475638535,0.502398638022168,"ENSG00000259280","NS","grey80"
"LINC03104",1504.82552222722,-0.0454380603063955,0.0350760033939423,-1.29541726279576,0.195176326091086,0.506012697273185,"LINC03104","NS","grey80"
